,locusTag,baseMean,log2FoldChange,lfcSE,pvalue,padj,abs_log2,name,symbol,chromosome,KO_anno,KO_desc
851,Bcen2424_1285,938.9942366,0.427659516,0.211093333,0.007179504,0.048108598,0.427659516,ribonuclease HI,rnhA,1,K03469,K03469 ribonuclease HI [EC:3.1.26.4] 
540,Bcen2424_2211,3850.769697,0.427639712,0.166163706,0.001962564,0.020714337,0.427639712,aspartate/tyrosine/aromatic aminotransferase,,1,K00832,K00832 aromatic-amino-acid transaminase [EC:2.6.1.57] 
507,Bcen2424_1209,879.5400246,0.42731693,0.162556818,0.001649625,0.018487203,0.42731693,iron ABC transporter permease,,1,K02011,K02011 iron(III) transport system permease protein 
922,Bcen2424_1069,17066.17126,0.426852625,0.222566001,0.009132983,0.056598627,0.426852625,30S ribosomal protein S16,rpsP,1,K02959,K02959 small subunit ribosomal protein S16 
642,Bcen2424_5850,398.3795604,-0.425964013,0.17842328,0.003313633,0.029439467,0.425964013,2-keto-3-deoxygluconate transporter,kdgT,2,K02526,K02526 2-keto-3-deoxygluconate permease 
917,Bcen2424_3549,136.7930791,-0.425783899,0.220644039,0.008991085,0.055963107,0.425783899,LysR family transcriptional regulator,,2,NA,no KO assigned 
761,Bcen2424_2556,307.4305046,0.425735922,0.194974351,0.005179505,0.038822406,0.425735922,glycerol-3-phosphate 1-O-acyltransferase PlsY,plsY,1,K08591,K08591 acyl phosphate:glycerol-3-phosphate acyltransferase [EC:2.3.1.275] 
180,Bcen2424_1775,730.9398352,-0.423930106,0.122425669,0.000122142,0.003881922,0.423930106,hypothetical protein,,1,NA,no KO assigned 
674,Bcen2424_0675,406.3780986,0.423730602,0.181799321,0.003709478,0.03137986,0.423730602,dihydroorotase,pyrC,1,K01465,K01465 dihydroorotase [EC:3.5.2.3] 
785,Bcen2424_2074,5478.565855,0.423327659,0.196743132,0.005696347,0.041387635,0.423327659,aspartate kinase,,1,K00928,K00928 aspartate kinase [EC:2.7.2.4] 
874,Bcen2424_5525,749.1054429,-0.422863042,0.212130626,0.007764067,0.050711567,0.422863042,GNAT family N-acetyltransferase,,2,K09181,K09181 acetyltransferase 
637,Bcen2424_0656,1411.183011,0.422400582,0.177946415,0.003239826,0.028979311,0.422400582,DNA polymerase III subunit delta,,1,K02340,K02340 DNA polymerase III subunit delta [EC:2.7.7.7] 
551,Bcen2424_1046,4329.791128,0.422173859,0.164556147,0.002076911,0.021421647,0.422173859,(d)CMP kinase,,1,K00945,K00945 CMP/dCMP kinase [EC:2.7.4.25] 
751,Bcen2424_5075,836.7931879,0.420950729,0.189884881,0.004970345,0.037752062,0.420950729,APC family permease,,2,NA,no KO assigned 
673,Bcen2424_0651,1547.154876,0.420696908,0.179971676,0.003700053,0.031370497,0.420696908,4-hydroxy-tetrahydrodipicolinate reductase,dapB,1,K00215,K00215 4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8] 
600,Bcen2424_2097,2807.607788,0.420449473,0.170088103,0.002641723,0.025131712,0.420449473,tryptophan--tRNA ligase,,1,K01867,K01867 tryptophanyl-tRNA synthetase [EC:6.1.1.2] 
604,Bcen2424_2855,863.4923131,0.420136562,0.170804394,0.002732926,0.025822998,0.420136562,glutaredoxin 3,grxC,1,K03676,K03676 glutaredoxin 3 
428,Bcen2424_2524,9271.672033,0.418985795,0.148482669,0.001005593,0.013397701,0.418985795,NADP-dependent isocitrate dehydrogenase,icd,1,K00031,K00031 isocitrate dehydrogenase [EC:1.1.1.42] 
528,Bcen2424_2429,2616.098135,0.418078195,0.160245457,0.001836166,0.019772962,0.418078195,argininosuccinate lyase,argH,1,K01755,K01755 argininosuccinate lyase [EC:4.3.2.1] 
863,Bcen2424_2906,156.0749958,0.417537412,0.205508873,0.007501587,0.049623869,0.417537412,hypothetical protein,,1,NA,no KO assigned 
608,Bcen2424_1286,546.2154264,0.4171781,0.16952328,0.002775735,0.026058019,0.4171781,class I SAM-dependent methyltransferase,,1,NA,no KO assigned 
893,Bcen2424_4894,160.8978072,-0.416986328,0.210636436,0.008303227,0.053075344,0.416986328,NAD(P)-binding protein,,2,NA,no KO assigned 
539,Bcen2424_3963,4014.674163,0.416821656,0.159878945,0.001951733,0.020638302,0.416821656,SPOR domain-containing protein,,2,K03749,K03749 DedD protein 
438,Bcen2424_0997,1338.763984,0.416736789,0.149635229,0.00105516,0.013720071,0.416736789,ribonuclease PH,rph,1,K00989,K00989 ribonuclease PH [EC:2.7.7.56] 
775,Bcen2424_0613,570.6130185,0.416356505,0.190534119,0.005474257,0.040288551,0.416356505,shikimate dehydrogenase,aroE,1,K00014,K00014 shikimate dehydrogenase [EC:1.1.1.25] 
603,Bcen2424_1607,604.3643277,0.414363945,0.164789623,0.002693235,0.025493869,0.414363945,sugar ABC transporter ATP-binding protein,,1,K10441,K10441 ribose transport system ATP-binding protein [EC:7.5.2.7] 
873,Bcen2424_3007,238.9714571,-0.414016749,0.204810071,0.007719572,0.050478903,0.414016749,hypothetical protein,,1,NA,no KO assigned 
804,Bcen2424_0912,3282.29657,0.413301094,0.192721531,0.006192239,0.043842731,0.413301094,protein-L-isoaspartate O-methyltransferase,,1,K00573,K00573 protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77] 
658,Bcen2424_3915,1413.524364,-0.412807224,0.175589458,0.003480208,0.030181256,0.412807224,triacylglycerol lipase,,2,K01046,K01046 triacylglycerol lipase [EC:3.1.1.3] 
773,Bcen2424_3880,1347.780381,0.412233858,0.186334232,0.005342839,0.039423364,0.412233858,GTP cyclohydrolase I FolE2,,2,K09007,K09007 GTP cyclohydrolase IB [EC:3.5.4.16] 
449,Bcen2424_3158,524.87071,-0.411869564,0.148796427,0.001128924,0.014335827,0.411869564,hypothetical protein,,1,NA,no KO assigned 
867,Bcen2424_1948,1506.389956,0.411222807,0.200542783,0.007594318,0.050004717,0.411222807,penicillin-binding protein 1A,,1,K05366,K05366 penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4] 
182,Bcen2424_1132,4418.870801,0.410680698,0.118231132,0.000125896,0.003957044,0.410680698,elongation factor 4,lepA,1,K03596,K03596 GTP-binding protein LepA 
787,Bcen2424_2246,1955.879711,0.410370831,0.188886887,0.005788767,0.041812965,0.410370831,NADH-quinone oxidoreductase subunit D,,1,K00333,K00333 NADH-quinone oxidoreductase subunit D [EC:7.1.1.2] 
732,Bcen2424_3163,3029.23777,0.408945384,0.179614443,0.004612476,0.035945717,0.408945384,membrane protein insertase YidC,yidC,1,K03217,K03217 YidC/Oxa1 family membrane protein insertase 
890,Bcen2424_2550,429.41832,0.408549969,0.203729266,0.008220514,0.052724359,0.408549969,murein biosynthesis integral membrane protein MurJ,murJ,1,K03980,K03980 putative peptidoglycan lipid II flippase 
420,Bcen2424_4168,258.4448918,-0.40847021,0.142866386,0.000947463,0.012864235,0.40847021,alpha/beta hydrolase,,2,NA,no KO assigned 
809,Bcen2424_2140,2997.367463,0.408451805,0.191071131,0.006337699,0.044626824,0.408451805,bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD,folD,1,K01491,K01491 methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC 
948,Bcen2424_2337,161.6361698,0.408272156,0.213071786,0.009960387,0.059989217,0.408272156,sodium:solute symporter family protein,,1,K03307,"K03307 solute:Na+ symporter, SSS family "
757,Bcen2424_2460,494.8864396,0.407971049,0.184969602,0.005080654,0.038266294,0.407971049,prolipoprotein diacylglyceryl transferase,,1,K13292,K13292 phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145] 
778,Bcen2424_2208,2807.714286,0.407728228,0.18419568,0.005520482,0.040430956,0.407728228,cupredoxin domain-containing protein,,1,NA,no KO assigned 
764,Bcen2424_4192,251.8800641,0.407481945,0.182993679,0.005212817,0.03891826,0.407481945,YigZ family protein,,2,NA,no KO assigned 
795,Bcen2424_1080,2421.435991,0.406720145,0.184884258,0.005907717,0.042366859,0.406720145,ribosome-associated protein,,1,K09889,K09889 ribosome-associated protein 
884,Bcen2424_0931,1855.12206,0.406712489,0.200527649,0.008020138,0.051789515,0.406712489,DUF5343 domain-containing protein,,1,NA,no KO assigned 
290,Bcen2424_0693,2501.198034,0.406436123,0.130058145,0.000413522,0.008140237,0.406436123,tRNA dihydrouridine synthase DusB,dusB,1,K05540,K05540 tRNA-dihydrouridine synthase B [EC:1.-.-.-] 
916,Bcen2424_5015,467.1157433,0.405644944,0.205155547,0.008990698,0.055963107,0.405644944,ABC transporter ATP-binding protein,,2,K01996,K01996 branched-chain amino acid transport system ATP-binding protein 
822,Bcen2424_1133,1795.745439,0.404950314,0.190818605,0.006584679,0.04568322,0.404950314,signal peptidase I,lepB,1,K03100,K03100 signal peptidase I [EC:3.4.21.89] 
772,Bcen2424_0876,749.7308992,0.40293125,0.180478094,0.00533606,0.039423364,0.40293125,ABC transporter permease,,1,K09690,K09690 lipopolysaccharide transport system permease protein 
204,Bcen2424_1042,3454.456001,0.402502101,0.11900611,0.00016896,0.004735043,0.402502101,3-phosphoserine/phosphohydroxythreonine transaminase,serC,1,K00831,K00831 phosphoserine aminotransferase [EC:2.6.1.52] 
752,Bcen2424_2802,6239.398336,0.398813691,0.174511123,0.004991532,0.037862435,0.398813691,ribose-phosphate pyrophosphokinase,,1,K00948,K00948 ribose-phosphate pyrophosphokinase [EC:2.7.6.1] 
489,Bcen2424_1043,1845.834108,0.397813903,0.144920082,0.001460711,0.017028661,0.397813903,prephenate dehydratase,pheA,1,K14170,K14170 chorismate mutase / prephenate dehydratase [EC:5.4.99.5 4.2.1.51] 
858,Bcen2424_0606,949.1958186,0.397142195,0.189564007,0.007317744,0.048690815,0.397142195,type II 3-dehydroquinate dehydratase,aroQ,1,K03786,K03786 3-dehydroquinate dehydratase II [EC:4.2.1.10] 
767,Bcen2424_2335,6596.503836,0.396844595,0.176101053,0.005291829,0.039353219,0.396844595,transaldolase,tal,1,K00616,K00616 transaldolase [EC:2.2.1.2] 
798,BCEN2424_RS19780,198.5317215,0.396818413,0.181208818,0.00596359,0.042621688,0.396818413,tRNA-Sec,,2,NA,NA
359,Bcen2424_1813,3726.674015,0.396147026,0.132306431,0.00065188,0.010333912,0.396147026,helix-turn-helix domain-containing protein,,1,K15539,K15539 cytoskeleton protein RodZ 
661,Bcen2424_1791,2356.267924,0.39610113,0.162545784,0.003517053,0.030341748,0.39610113,class I poly(R)-hydroxyalkanoic acid synthase,phaC,1,K03821,K03821 polyhydroxyalkanoate synthase subunit PhaC [EC:2.3.1.-] 
517,Bcen2424_3110,4893.067269,0.395386909,0.147497689,0.001728656,0.019023109,0.395386909,rod shape-determining protein,,1,K03569,K03569 rod shape-determining protein MreB and related proteins 
394,Bcen2424_0952,925.5411263,0.395234152,0.135721854,0.0008315,0.012036654,0.395234152,UbiD family decarboxylase,,1,K03182,K03182 4-hydroxy-3-polyprenylbenzoate decarboxylase [EC:4.1.1.98] 
563,Bcen2424_2360,1590.894912,0.395102078,0.1555102,0.002210345,0.022374826,0.395102078,DNA topoisomerase IV subunit B,parE,1,K02622,K02622 topoisomerase IV subunit B [EC:5.6.2.2] 
821,Bcen2424_1728,198.4727708,0.394990089,0.183577756,0.006565846,0.045608179,0.394990089,YhfC family intramembrane metalloprotease,,1,NA,no KO assigned 
692,Bcen2424_0285,826.4367432,0.394794035,0.167569101,0.004043586,0.033320532,0.394794035,MBL fold metallo-hydrolase,,1,K01069,K01069 hydroxyacylglutathione hydrolase [EC:3.1.2.6] 
451,Bcen2424_0698,1109.815434,0.393689359,0.140025047,0.001150213,0.014531032,0.393689359,tRNA 2-thiouridine(34) synthase MnmA,mnmA,1,K00566,K00566 tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13] 
435,Bcen2424_1869,1414.493899,0.393448228,0.138232036,0.001044022,0.013670033,0.393448228,DUF47 domain-containing protein,,1,K07220,K07220 uncharacterized protein 
664,Bcen2424_2008,1110.888679,0.392559232,0.162638721,0.003530715,0.030341748,0.392559232,3-hydroxyacyl-ACP dehydratase FabZ,fabZ,1,K02372,K02372 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59] 
911,Bcen2424_0020,448.7077013,-0.391978026,0.19440155,0.008805418,0.05516963,0.391978026,carboxymuconolactone decarboxylase family protein,,1,NA,no KO assigned 
382,Bcen2424_4273,938.1209759,0.391972832,0.132021118,0.000727941,0.010869432,0.391972832,NADH:flavin oxidoreductase/NADH oxidase,,2,NA,no KO assigned 
745,Bcen2424_5302,144.6520954,0.391411068,0.171420604,0.004864409,0.03724579,0.391411068,MFS transporter,,2,K08194,"K08194 MFS transporter, ACS family, D-galactonate transporter "
609,Bcen2424_1442,3760.377894,0.391298953,0.156095779,0.002787,0.02612066,0.391298953,UvrD-helicase domain-containing protein,,1,K03657,K03657 DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12] 
224,Bcen2424_1480,2925.458045,0.390920196,0.117141381,0.000220231,0.005618371,0.390920196,phenylalanine--tRNA ligase subunit beta,,1,K01890,K01890 phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20] 
746,Bcen2424_1122,1323.789224,0.390880501,0.170892961,0.004873248,0.037263315,0.390880501,ACP S-malonyltransferase,fabD,1,K00645,K00645 [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39] 
362,Bcen2424_0976,2380.659931,0.390064064,0.130241055,0.000661473,0.010382224,0.390064064,outer membrane lipoprotein chaperone LolA,lolA,1,K03634,K03634 outer membrane lipoprotein carrier protein 
633,Bcen2424_0590,3882.716054,0.389671767,0.158355051,0.003169974,0.028516773,0.389671767,signal recognition particle protein,ffh,1,K03106,K03106 signal recognition particle subunit SRP54 [EC:3.6.5.4] 
313,Bcen2424_2981,3290.433773,0.389359856,0.126044685,0.000510084,0.00930085,0.389359856,UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase,glmU,1,K04042,K04042 bifunctional UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltran 
529,Bcen2424_2244,1579.640551,0.388834799,0.145980634,0.001836509,0.019772962,0.388834799,NADH-quinone oxidoreductase subunit NuoF,nuoF,1,K00335,K00335 NADH-quinone oxidoreductase subunit F [EC:7.1.1.2] 
679,Bcen2424_5718,706.7688568,0.386566583,0.161890091,0.003837245,0.032245328,0.386566583,PadR family transcriptional regulator,,2,NA,no KO assigned 
285,Bcen2424_0654,13874.45589,0.386116175,0.12212751,0.000400171,0.008014742,0.386116175,leucine--tRNA ligase,,1,K01869,K01869 leucyl-tRNA synthetase [EC:6.1.1.4] 
689,BCEN2424_RS35030,154.7397061,0.382978782,0.160439056,0.004008824,0.033196795,0.382978782,hypothetical protein,,1,NA,NA
457,Bcen2424_0018,225.1780379,-0.381997568,0.136252027,0.001229645,0.015290901,0.381997568,DUF2628 domain-containing protein,,1,NA,no KO assigned 
670,Bcen2424_2145,632.4914991,0.381972625,0.157725934,0.003680023,0.031340796,0.381972625,exodeoxyribonuclease III,xth,1,K01142,K01142 exodeoxyribonuclease III [EC:3.1.11.2] 
896,Bcen2424_0746,1109.83135,0.379539831,0.182645916,0.008382813,0.053404057,0.379539831,ferrochelatase,,1,K01772,K01772 protoporphyrin/coproporphyrin ferrochelatase [EC:4.99.1.1 4.99.1.9] 
569,Bcen2424_2012,1663.992925,0.379140743,0.14521259,0.002289789,0.0229298,0.379140743,RIP metalloprotease RseP,rseP,1,K11749,K11749 regulator of sigma E protease [EC:3.4.24.-] 
557,Bcen2424_2153,479.924313,0.378634728,0.144117349,0.002138838,0.021845295,0.378634728,sterol desaturase family protein,,1,NA,no KO assigned 
480,Bcen2424_2251,2492.275913,0.377307179,0.135906527,0.001414897,0.016804491,0.377307179,triose-phosphate isomerase,,1,K01803,K01803 triosephosphate isomerase (TIM) [EC:5.3.1.1] 
636,Bcen2424_1908,1176.431556,0.376891057,0.150772046,0.003177999,0.028516773,0.376891057,YdiU family protein,,1,K08997,K08997 serine/tyrosine/threonine adenylyltransferase [EC:2.7.7.-] 
849,Bcen2424_2306,5281.827533,-0.376457873,0.179093298,0.007115504,0.047792326,0.376457873,RcnB family protein,,1,NA,no KO assigned 
796,Bcen2424_1434,310.5472338,0.374021046,0.165849507,0.00591304,0.042366859,0.374021046,sulfurtransferase TusA family protein,,1,K04085,K04085 tRNA 2-thiouridine synthesizing protein A [EC:2.8.1.-] 
545,Bcen2424_1914,5320.764405,0.373619029,0.1398645,0.002019168,0.021115895,0.373619029,phosphoribosylformylglycinamidine synthase,purL,1,K01952,K01952 phosphoribosylformylglycinamidine synthase [EC:6.3.5.3] 
860,Bcen2424_2821,1016.363992,0.373046654,0.175039043,0.007358972,0.048850867,0.373046654,PTS transporter subunit EIIC,,1,K02804,K02804 N-acetylglucosamine PTS system EIICBA or EIICB component [EC:2.7.1.193] 
859,Bcen2424_1444,777.1011305,0.372711596,0.174029222,0.007333801,0.048740647,0.372711596,MFS transporter,,1,K08223,"K08223 MFS transporter, FSR family, fosmidomycin resistance protein "
669,Bcen2424_1050,806.229476,0.371761317,0.152448285,0.003670544,0.03130693,0.371761317,lipopolysaccharide assembly protein LapB,lapB,1,K19804,K19804 lipopolysaccharide assembly protein B 
883,Bcen2424_0996,563.980258,0.370153562,0.175370849,0.008015453,0.051789515,0.370153562,RdgB/HAM1 family non-canonical purine NTP pyrophosphatase,rdgB,1,K02428,K02428 XTP/dITP diphosphohydrolase [EC:3.6.1.66] 
632,Bcen2424_3108,2210.599821,0.368860151,0.148059167,0.003164164,0.028516773,0.368860151,Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA,gatA,1,K02433,K02433 aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7] 
886,Bcen2424_2990,445.3544916,-0.368018858,0.173235298,0.008046519,0.051842179,0.368018858,aldehyde dehydrogenase,,1,K09472,K09472 4-(gamma-glutamylamino)butanal dehydrogenase [EC:1.2.1.99] 
526,Bcen2424_0524,3524.907744,0.367913686,0.135826346,0.001806559,0.019576221,0.367913686,redox-regulated ATPase YchF,ychF,1,K06942,K06942 ribosome-binding ATPase 
783,Bcen2424_0975,2558.11938,0.367614685,0.160205151,0.00562201,0.040952131,0.367614685,DNA translocase FtsK,,1,K03466,"K03466 DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family "
634,Bcen2424_2218,2520.772138,0.367385592,0.146839343,0.003170446,0.028516773,0.367385592,DUF2863 family protein,,1,NA,no KO assigned 
668,Bcen2424_4387,316.638429,-0.36538061,0.14917372,0.003647297,0.031155368,0.36538061,MipA/OmpV family protein,,2,NA,no KO assigned 
629,Bcen2424_2298,831.0682155,0.36308901,0.143512512,0.003082639,0.027943851,0.36308901,ribosome silencing factor,rsfS,1,K09710,K09710 ribosome-associated protein 
902,Bcen2424_1112,2262.192194,0.359616592,0.168791489,0.008540821,0.054047528,0.359616592,RluA family pseudouridine synthase,,1,K06179,K06179 23S rRNA pseudouridine955/2504/2580 synthase [EC:5.4.99.24] 
695,Bcen2424_2704,1187.704291,0.358591786,0.148347359,0.00405959,0.033326131,0.358591786,1-acyl-sn-glycerol-3-phosphate acyltransferase,,1,K00655,K00655 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51] 
936,Bcen2424_5596,614.8603225,-0.358531059,0.174349652,0.009632469,0.058747865,0.358531059,hypothetical protein,,2,NA,no KO assigned 
854,Bcen2424_3764,158.2150794,-0.358510247,0.163591088,0.007246468,0.048386336,0.358510247,FAD-dependent oxidoreductase,,2,K00219,"K00219 2,4-dienoyl-CoA reductase (NADPH2) [EC:1.3.1.34] "
933,Bcen2424_0973,398.7896734,0.357382654,0.171477305,0.009584664,0.058647286,0.357382654,DNA mismatch repair protein MutS,,1,NA,no KO assigned 
869,Bcen2424_1189,2598.644839,0.356944429,0.165444228,0.007636105,0.050163746,0.356944429,sensor domain-containing phosphodiesterase,,1,K21023,K21023 diguanylate cyclase [EC:2.7.7.65] 
897,Bcen2424_2090,11318.92534,0.356926671,0.168064618,0.008411316,0.053525702,0.356926671,peptidylprolyl isomerase,,1,K03775,K03775 FKBP-type peptidyl-prolyl cis-trans isomerase SlyD [EC:5.2.1.8] 
215,Bcen2424_2010,3241.89994,0.356833146,0.103950377,0.000205347,0.005458974,0.356833146,OmpH family outer membrane protein,,1,K06142,K06142 outer membrane protein 
713,Bcen2424_2082,779.4321092,0.356072726,0.147654414,0.004306839,0.03446077,0.356072726,"UDP-2,3-diacylglucosamine diphosphatase",,1,K03269,"K03269 UDP-2,3-diacylglucosamine hydrolase [EC:3.6.1.54] "
352,Bcen2424_2013,1345.041978,0.35589717,0.116402923,0.000622639,0.010091715,0.35589717,1-deoxy-D-xylulose-5-phosphate reductoisomerase,,1,K00099,K00099 1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267] 
696,Bcen2424_5194,254.8561462,-0.355748336,0.146922341,0.004102845,0.033632689,0.355748336,xanthine dehydrogenase family protein molybdopterin-binding subunit,,2,K07303,K07303 isoquinoline 1-oxidoreductase subunit beta [EC:1.3.99.16] 
550,Bcen2424_3093,2878.803611,-0.355627592,0.132900307,0.002053324,0.021277519,0.355627592,response regulator transcription factor,,1,K15012,"K15012 two-component system, response regulator RegA "
819,Bcen2424_2296,780.6982039,0.355252526,0.16036196,0.006496838,0.045239303,0.355252526,oxygen-dependent coproporphyrinogen oxidase,hemF,1,K00228,K00228 coproporphyrinogen III oxidase [EC:1.3.3.3] 
640,Bcen2424_0001,1927.908195,0.354244278,0.140358144,0.003249921,0.028979311,0.354244278,chromosomal replication initiator protein DnaA,dnaA,1,K02313,K02313 chromosomal replication initiator protein 
505,Bcen2424_2701,3992.291289,0.353772836,0.127590328,0.001618998,0.018274761,0.353772836,glycine--tRNA ligase subunit alpha,glyQ,1,K01878,K01878 glycyl-tRNA synthetase alpha chain [EC:6.1.1.14] 
864,Bcen2424_4423,310.9365912,-0.353480801,0.16136271,0.007515687,0.049659399,0.353480801,sensor domain-containing diguanylate cyclase,,2,NA,no KO assigned 
690,Bcen2424_1409,7666.623225,0.352840164,0.144559908,0.004037844,0.033320532,0.352840164,alanine--tRNA ligase,alaS,1,K01872,K01872 alanyl-tRNA synthetase [EC:6.1.1.7] 
805,Bcen2424_0918,761.1856762,0.352770066,0.156540656,0.006194513,0.043842731,0.352770066,tRNA (guanosine(46)-N7)-methyltransferase TrmB,trmB,1,K03439,K03439 tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33] 
580,Bcen2424_2089,1807.599257,0.350826089,0.133350366,0.002427489,0.023847187,0.350826089,hypothetical protein,,1,NA,no KO assigned 
803,Bcen2424_2779,4263.550425,0.350704099,0.15467573,0.006184642,0.043842731,0.350704099,excinuclease ABC subunit UvrA,uvrA,1,K03701,K03701 excinuclease ABC subunit A 
862,Bcen2424_3647,173.5855428,-0.349973989,0.158812277,0.00747234,0.049487941,0.349973989,LysR family transcriptional regulator,,2,K18900,"K18900 LysR family transcriptional regulator, regulator for bpeEF and oprC "
872,Bcen2424_1793,1399.181635,0.349212485,0.159384209,0.007712817,0.050478903,0.349212485,RluA family pseudouridine synthase,,1,K06180,K06180 23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23] 
879,Bcen2424_1192,807.0942398,0.348891095,0.160405752,0.007937516,0.05148472,0.348891095,transposase,,1,K07496,K07496 putative transposase 
645,Bcen2424_0967,7231.541883,0.348477072,0.137346623,0.003382808,0.029838357,0.348477072,glucose-6-phosphate dehydrogenase,zwf,1,K00036,K00036 glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363] 
914,Bcen2424_2022,1510.724054,0.345843756,0.161506729,0.008963695,0.055963107,0.345843756,pseudouridine synthase,,1,K06182,K06182 23S rRNA pseudouridine2604 synthase [EC:5.4.99.21] 
852,Bcen2424_1801,12839.37314,0.345577535,0.154854054,0.007212661,0.048273913,0.345577535,adenylosuccinate synthase,,1,K01939,K01939 adenylosuccinate synthase [EC:6.3.4.4] 
423,Bcen2424_1944,3734.1848,0.344603445,0.11695087,0.0009698,0.013050213,0.344603445,transcription-repair coupling factor,mfd,1,K03723,K03723 transcription-repair coupling factor (superfamily II helicase) [EC:3.6.4.-] 
918,Bcen2424_0963,542.962131,0.343831967,0.161805391,0.009027387,0.056127655,0.343831967,hypothetical protein,,1,NA,no KO assigned 
919,Bcen2424_2919,2830.145345,0.343521755,0.161241145,0.009100753,0.05648152,0.343521755,arginine--tRNA ligase,,1,K01887,K01887 arginyl-tRNA synthetase [EC:6.1.1.19] 
475,Bcen2424_1855,2692.508109,0.340957432,0.119963147,0.001356683,0.016283061,0.340957432,pyridoxal phosphate-dependent aminotransferase,,1,K14260,K14260 alanine-synthesizing transaminase [EC:2.6.1.66 2.6.1.2] 
750,Bcen2424_0437,2234.337697,0.340860805,0.143665294,0.004958653,0.037713603,0.340860805,Sec-independent protein translocase subunit TatB,tatB,1,K03117,K03117 sec-independent protein translocase protein TatB 
811,Bcen2424_2894,375.1011293,0.339665375,0.148247758,0.006357877,0.044654273,0.339665375,IS5 family transposase,,1,NA,no KO assigned 
812,Bcen2424_5505,375.1011293,0.339665375,0.148247758,0.006357877,0.044654273,0.339665375,IS5 family transposase,,2,NA,no KO assigned 
765,Bcen2424_2982,3377.820379,0.339129058,0.142949316,0.005260041,0.039219359,0.339129058,glutamine--fructose-6-phosphate transaminase (isomerizing),glmS,1,K00820,K00820 glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16] 
926,Bcen2424_2980,2332.558949,0.339067947,0.159152134,0.009290927,0.057307531,0.339067947,tRNA 2-thiocytidine(32) synthetase TtcA,ttcA,1,K14058,K14058 tRNA 2-thiocytidine biosynthesis protein TtcA 
792,Bcen2424_3450,186.6052581,-0.338672699,0.14710387,0.005820755,0.041916803,0.338672699,DNA-3-methyladenine glycosylase 2 family protein,,2,K13529,"K13529 AraC family transcriptional regulator, regulatory protein of adaptative response / DNA-3-meth "
613,Bcen2424_3765,668.1523969,-0.336592512,0.129128339,0.002840938,0.026451875,0.336592512,DUF2471 domain-containing protein,,2,NA,no KO assigned 
878,Bcen2424_1056,1706.843667,0.336452072,0.152445203,0.007903841,0.051388519,0.336452072,lytic murein transglycosylase B,mltB,1,K08305,K08305 membrane-bound lytic murein transglycosylase B [EC:4.2.2.-] 
935,Bcen2424_5322,165.5605295,-0.336432528,0.158623611,0.009597578,0.058647286,0.336432528,MFS transporter,,2,K03535,"K03535 MFS transporter, ACS family, glucarate transporter "
707,Bcen2424_3175,1026.578268,-0.335721129,0.137582685,0.004241396,0.034216324,0.335721129,autotransporter outer membrane beta-barrel domain-containing protein,,2,NA,no KO assigned 
829,Bcen2424_1704,482.551429,-0.335700596,0.147680829,0.006684564,0.045983661,0.335700596,hypothetical protein,,1,NA,no KO assigned 
780,Bcen2424_5460,197.0362544,-0.334920931,0.14249456,0.005530323,0.040439601,0.334920931,SRPBCC family protein,,2,NA,no KO assigned 
880,Bcen2424_4569,235.6555896,0.333583448,0.151472791,0.00794311,0.05148472,0.333583448,D-alanyl-D-alanine endopeptidase,,2,K07262,K07262 serine-type D-Ala-D-Ala endopeptidase (penicillin-binding protein 7) [EC:3.4.21.-] 
871,Bcen2424_3873,4020.503649,-0.332832419,0.150267482,0.007665645,0.05024177,0.332832419,NAD(P)/FAD-dependent oxidoreductase,,2,K03885,K03885 NADH dehydrogenase [EC:1.6.99.3] 
846,Bcen2424_0868,691.141028,0.330886666,0.145918118,0.007025769,0.04731989,0.330886666,dihydroorotase,,1,K01465,K01465 dihydroorotase [EC:3.5.2.3] 
